date,year,quarter,gdp_real,consumption_real,investment_real,gov_spending_real,exports_real,imports_real,gdp_growth_rate,consumption_growth_rate,investment_growth_rate,gdp_nominal,total_compensation,gross_operating_surplus,employment,labor_force,unemployment_rate,real_wage_index,productivity_index,wage_share,profit_share,cpi,ppi,gdp_deflator,inflation_rate,unit_labor_cost,private_debt,private_debt_gdp_ratio,credit_growth_rate,asset_price_index,policy_interest_rate,corporate_profits,finance_sector_value,finance_sector_share,gov_revenue,gov_spending,budget_balance,budget_balance_gdp,gov_debt,gov_debt_gdp,trade_balance,trade_balance_gdp,current_account,current_account_gdp,net_foreign_assets,capital_inflows
1984-03-31,1984,1,135.04667278537013,75.66085946075827,33.920270306149234,27.652808591918443,23.79669052125701,25.98395609471282,-0.012591848392843098,-0.008416174483843228,-0.03758984154432976,2507.3646830228513,93.03666904736629,42.01000373800385,115.91114497985068,123.7352987896688,6.323299726392547,172067.2601967015,116.50879025381542,0.6889223342453582,0.3110776657546418,1789.541849451414,3132.0104252008728,1856.665278238887,-0.9194019463676668,147686.0757217129,2810.2112572466053,1.120782818819417,-0.062299059738010795,187.22375443214534,0.0,25.17524562858951,188.48044566054745,7.517073481042953,689.0646929984697,513.4200955840093,175.64459741446035,7.0051476198789375,-5884.655039015404,-234.69482037694368,-40.61020044522672,-1.6196367732302708,-65.18329113038017,-2.5996733371786953,-1228.6545342576726,65.18329113038017
1984-06-30,1984,2,133.73013612443023,75.0537142879671,33.14193653608611,27.723911619399267,23.582585884869328,25.772012203891553,-0.009748753033199766,-0.008024560877557426,-0.022945977819110355,2444.1253417995454,91.76163600679986,41.96850011763036,115.75531633051044,124.35891290203521,6.918359424951174,163782.24610987253,115.52828877647154,0.6861702131329587,0.3138297868670413,1762.2707464409625,3069.9531617445086,1827.65486720614,-1.523915354022671,141768.08801069023,2720.7700255304617,1.113187600897436,-0.025883051365846736,179.65097939342627,0.0,25.157755907001622,184.48054947718194,7.5479168896204705,685.5832538610861,506.6974200918793,178.88583376920678,7.319012274448161,-6063.540872784612,-248.08633047927833,-40.015156683501914,-1.6371974055160283,-65.3885505023254,-2.675335400523343,-1268.6696909411744,65.3885505023254
1984-09-30,1984,3,132.9311158839904,74.75028674496974,32.42124915449973,27.979418633965302,23.39880840789095,25.618647057335334,-0.005974870463725473,-0.004042805154627793,-0.02174548191538731,2380.0997296766704,90.70461539800506,42.22650048598535,115.5676316671912,124.78103486348509,7.383656664150677,151748.520620211,115.02452197584367,0.6823429924199492,0.3176570075800508,1727.0253315121433,2996.0387500409206,1790.476002438582,-2.0,131927.10390231374,2590.785480112403,1.0885197152912385,-0.04540618617904455,175.05623690093242,0.0,25.320097401987162,180.37293418534566,7.578377155223189,685.5883437518689,500.96477626297775,184.62356748889118,7.756967709667012,-6248.164440273503,-262.5169173529673,-39.745678311158414,-1.6699165087740986,-65.91398569620507,-2.7693791514004875,-1308.4153692523328,65.91398569620507
1984-12-31,1984,4,132.71389619818987,74.60717873158904,31.850025853257403,28.39893794867709,23.353910653360444,25.496156988694096,-0.0016340770507794707,-0.0019144811292691499,-0.01761879372754057,2326.8359028489267,89.76211430982433,42.951781888365545,115.37924383099248,125.50801038466619,8.070215217841733,135708.89353233122,115.02406480717553,0.6763580670992961,0.32364193290070387,1692.4848248819005,2908.2331601515043,1753.2722416453805,-2.0,117983.04446972151,2708.1168338497287,1.1638624066845324,-0.021930126239734497,174.90258410314286,0.0,25.76298770225961,177.0363565341385,7.60845903732958,690.4463125551276,497.9106959762515,192.53561657887616,8.274567894673613,-6440.700056852379,-276.800785520222,-37.55941034507034,-1.6141838923442526,-64.4789059370184,-2.771098119041048,-1345.974779597403,64.4789059370184
1985-03-31,1985,1,132.30256389949315,74.46225135949675,31.947582253877798,27.81337636342263,23.31746962030495,25.23811569760897,-0.003099391325852079,-0.0019425392375939593,0.00306299282361225,2272.061158149249,88.3602377099196,43.94232618957355,114.58792149166663,126.09512755350494,9.125813411747844,114934.53471765586,115.45943252763757,0.6678648932083024,0.33213510679169755,1658.6351283842625,2832.374401013991,1717.322092015749,-2.0,99545.38334504972,2699.224801901778,1.1880071063318045,-0.0002523973306527835,175.01495817664508,0.0,26.365395713744128,173.543830970339,7.638167236294927,667.5343341540282,477.64525682454337,189.88907732948485,8.357568925836603,-6630.589134181864,-291.8314549060351,-32.983679394975766,-1.4517073748949283,-60.56284857482335,-2.6655465834447867,-1378.9584589923788,60.56284857482335
1985-06-30,1985,2,132.44647623164187,74.6175563466674,32.643793934656586,27.422831666627147,23.143449238645708,25.381154954954965,0.0010877516497567402,0.0020856875038718116,0.021792312020553053,2228.0613623780646,87.72239497893179,44.72408125271007,115.18773610735337,126.53798481247401,8.969835201612707,97865.15696257955,114.98314031296144,0.6623233586487418,0.3376766413512582,1625.4624258165773,2760.9196920881664,1682.2352891301566,-2.0,85112.61450697023,2688.5700237425926,1.2066858072854043,0.047488775913164485,181.54474365554557,0.0,26.842863642697964,170.83674742449236,7.667506394085759,673.2655635587913,461.3165515747613,211.94901198403,9.512709818629574,-6842.538146165894,-307.1072575336384,-37.64347522663708,-1.689516988278064,-65.9755139110174,-2.961117455068657,-1416.601934219016,65.9755139110174
1985-09-30,1985,3,132.703590345965,74.95564262029414,32.34792425900063,27.890450083374066,23.032368573109043,25.522795189812893,0.0019412680626810733,0.0045309212761674555,-0.009063581158740473,2186.7180999254647,86.66395386477016,46.03963648119484,115.0017788581368,127.31711818564993,9.672964251009262,80050.71811469032,115.3926414561506,0.6530641231245728,0.34693587687542715,1592.9531773002457,2690.3167215432927,1647.821354512398,-2.0,69372.46353365586,2716.802722571801,1.2424110463367017,0.00442386799541182,186.5180860004395,0.0,27.64101181031469,168.30034516181968,7.696481095005171,664.5054419965833,459.58479234345884,204.92064965312443,9.371150751443876,-7047.458795819019,-322.28474242103886,-41.03778160850667,-1.8766836754086165,-70.19057592505712,-3.209859374532529,-1457.6397158275227,70.19057592505712
1985-12-31,1985,4,133.43149035950287,75.05788052991515,32.9348802924878,27.872563952634128,23.244300391192592,25.678134806726785,0.005485156894701885,0.0013639788286376213,0.018145091128184215,2154.1024309341815,86.00219421563406,47.429296143868804,115.00181297259883,127.7492687799537,9.978496103419724,64373.783929711266,116.02555378087406,0.6445419592025794,0.3554580407974206,1561.0941137542407,2626.9787688057763,1614.3883465068172,-2.0,55482.41902924906,2617.1673018038655,1.2149688260965679,0.02417455393375901,192.56962505725983,0.0,28.483959311692736,166.4064778503151,7.725095866409133,669.8619088821199,449.9714243239852,219.8904845581347,10.207986463427998,-7267.349280377153,-337.37250262632506,-39.29153917765631,-1.8240329992393414,-69.23016427775988,-3.2138752216966977,-1496.9312550051789,69.23016427775988
1986-03-31,1986,1,135.48681590807377,76.18739565223729,33.80220261890335,28.2648817523218,23.622204576998122,26.38986869238679,0.015403601826175027,0.015048588027635052,0.026334461176510785,2142.3867829805713,86.53449551704617,48.95232039102759,116.2998731615363,128.35506799621268,9.392067662674677,53627.52610673381,116.49781915057422,0.6386931077910845,0.36130689220891554,1529.8722314791557,2557.4498392502055,1581.2511118677082,-2.0,46033.07297746052,2716.80898271657,1.2681225464511316,0.03917260110825553,200.9625869101,0.0,29.407231499056465,166.1068566013028,7.753355179413893,708.716980819557,446.9387569766814,261.77822384287555,12.2189991985798,-7529.127504220029,-351.43642427373527,-43.763719597346906,-2.042755301937642,-74.57761908939742,-3.481052986409958,-1540.6949746025257,74.57761908939742
1986-06-30,1986,2,138.31612876250114,77.00363869241546,35.133802709548654,28.99489854555651,24.093766446623246,26.90997763164274,0.02088256953611653,0.010713623076236566,0.0393938852345861,2143.270168647898,87.80750978591671,50.50861897658443,118.3245430653443,128.90690398770636,8.209305006170405,47736.45049290334,116.8955528407294,0.6348320370987869,0.3651679629012131,1499.2747868495726,2504.671982208031,1549.5446466174953,-2.0,40836.84052373184,2777.187105053295,1.2957708951855142,0.07096753094771756,215.8975676431917,0.0,30.350629143029586,166.77349825906347,7.781263449594602,732.4950272573172,449.28889820484494,283.2061290524723,13.213739135422928,-7812.333633272501,-364.50531284168363,-43.6384496549127,-2.036068541113621,-75.32511814006146,-3.5144947772767727,-1584.3334242574383,75.32511814006146
1986-09-30,1986,3,141.1209784141492,78.07332783593047,36.453852554559056,29.368776945631126,24.584573655078007,27.359552577049453,0.020278543628589975,0.013891410349941815,0.03757207427625363,2165.5288019055174,88.94297152529246,52.17800688885672,120.09179960813051,129.59033504306655,7.329663459685784,44835.39706938574,117.51091987516102,0.6302604511731106,0.3697395488268894,1484.968167876081,2475.992961580536,1534.5194075613038,-0.9542359478714473,38154.23887160198,2713.1334024045527,1.2528733859448928,0.05913891873898905,228.87596064381304,0.0,31.362009166611948,169.102355281267,7.808825037675255,737.4861811484736,450.6695819940995,286.81659915437416,13.244644860045046,-8099.150232426875,-374.00334852624337,-42.58259011338728,-1.9663829950410963,-75.1209104008038,-3.4689407194539514,-1626.9160143708257,75.1209104008038
1986-12-31,1986,4,144.9172795772731,79.63536923092397,38.22214970734297,29.919212251899253,25.28865000812167,28.14810162101477,0.02690104055247465,0.02000736279970141,0.048507826439945424,2258.9819972682726,90.85462223228666,54.062657344986434,122.16559795298234,130.31105314239613,6.2507784205480466,44923.620232969915,118.62364037463897,0.6269412626107225,0.37305873738927753,1508.1024204454718,2522.2119391175247,1558.8078963790742,1.5578955205807,37870.71454820596,2960.0369603772037,1.3103411023003717,0.0790897559800488,246.43576105592803,0.0,32.502709368634974,177.01482891022096,7.8360442502100645,799.2325318121297,466.38304311702103,332.8494886951086,14.734490540323684,-8431.999721121983,-373.2654678664362,-44.57335753491644,-1.9731612553273035,-78.00314497303128,-3.4530219836793044,-1671.489371905742,78.00314497303128
1987-03-31,1987,1,148.9717444900139,81.23973804262391,40.52146107656055,30.369335607059877,25.927921526400706,29.086711762631133,0.027977787911612515,0.020146435273598825,0.06015651623006027,2397.9019716990215,93.14008741268862,55.83165707732527,124.361668906326,130.8364678493354,4.948772348750237,47777.717865124985,119.789116534151,0.6252198209233707,0.3747801790766293,1556.6117302014243,2617.0856147247623,1609.635424427591,3.2165792653275793,39884.857028312676,3136.966926026871,1.3082131642788504,0.09786932996420362,267.2707914828482,0.0,33.57367805909387,188.5452417672294,7.862925340256368,853.5465771037718,488.8355840945378,364.710993009234,15.209587268941602,-8796.710714131217,-366.8503057236469,-50.84500662572494,-2.1203955468496054,-85.29169419635429,-3.5569299830852255,-1722.3343785314669,85.29169419635429
1987-06-30,1987,2,153.06415709436536,82.70078168690902,42.5749961538697,31.330042260676137,26.539290047078662,30.08095305416812,0.027471065861256604,0.017984347063238433,0.05067771553027757,2598.6636269038863,95.65965719854444,57.40449989582091,126.62374183093198,131.2612391877621,3.533028779498596,54078.31342766047,120.88108823915236,0.6249644529095695,0.3750355470904305,1640.4129345907172,2787.375063047027,1697.7610410135326,5.383565006184879,44736.78572505187,3455.547059767269,1.3297400340667773,0.06874935798958459,291.22229910481485,0.0,34.52629412623731,205.0208524209958,7.889472508039173,922.3752073630232,531.909251634835,390.4659557281882,15.025644399902546,-9187.176669859406,-353.5346619987613,-60.128974738353165,-2.313842165482277,-95.77824180374957,-3.6856729286607286,-1782.4633532698201,95.77824180374957
1987-09-30,1987,3,158.0290008726924,84.5441164476345,45.636453902311665,31.637844467560985,27.426115927110782,31.215529871925533,0.03243635788139594,0.022289206016262608,0.07190741103951245,2859.445967444915,98.45915019799743,59.56985067469496,129.28026639036025,131.84666065798717,3.0,62762.27671291248,122.23752726152782,0.6230448186995485,0.37695518130045147,1746.2522147135853,3010.0840337380014,1809.4438056648062,6.451990099021923,51344.52415634379,3860.2961083597384,1.350015405889674,0.11641066862835917,319.0188229608713,0.0,35.834770611988056,226.34487568695883,7.915689901607459,1043.33381571859,572.4690169641478,470.86479875444206,16.466994100090925,-9658.041468613848,-337.75918756890803,-68.56731589544889,-2.3979231178380287,-105.58792927875427,-3.692600961196108,-1851.030669165269,105.58792927875427
1987-12-31,1987,4,163.92106647375564,86.66729784495561,49.22506586103237,32.38128912154127,28.31452590268299,32.6671122564566,0.03728471083487944,0.02511329571509794,0.07863476786348052,3157.5618795759838,101.75704910686036,62.16401736689529,132.2450778041676,132.28469279224072,3.0,72783.02288508877,123.9524897225247,0.6207685887838708,0.37923141121612924,1857.5249784811156,3232.4199478398136,1926.2697269490502,6.372090058352814,58718.484032082015,4242.290285274053,1.3435335385553022,0.1215697841791334,359.56498668204443,0.0,37.400631800386996,250.76035378903515,7.941581617482307,1182.726127119253,623.7509695440956,558.9751575751575,17.70274594429231,-10217.016626189006,-323.57296597338603,-83.84255327205646,-2.6552940676910928,-122.54001772080298,-3.880842953971131,-1934.8732224373255,122.54001772080298
1988-03-31,1988,1,169.36590572375698,88.58027295166568,52.611664486803996,32.625928461292816,29.312825020619677,33.764785196625176,0.03321622636510287,0.02207262894168359,0.06879825484301742,3484.5684677672793,105.00686154872933,64.35904417502765,134.90824743437472,133.08017187692053,3.0,84845.16531802039,125.54155060545426,0.62,0.38,1982.210411240496,3486.4075030326,2057.420265830101,6.712449856870014,67583.33389131662,4698.688953612987,1.3484277887137195,0.10876296484827949,397.98889140041456,0.0,38.72560286403792,277.6208559625798,7.967151701297006,1276.8589703502992,671.2524640778693,605.6065062724299,17.379670162155527,-10822.623132461436,-310.58718554599045,-91.59553088782259,-2.628604710600277,-132.12490595432556,-3.7917150194205815,-2026.468753325148,132.12490595432556
1988-06-30,1988,2,175.80015450848242,91.08641804329852,56.38894789747089,33.69570574949839,30.176888148141195,35.54780532992656,0.037990224521456874,0.02829236135906186,0.0717955504261668,3857.43330823376,109.13121382221706,66.66894068626536,137.9664755418989,133.63066270975597,3.0,98852.06398674363,127.42237113616335,0.6207685887838708,0.37923141121612924,2111.958902156878,3757.0802672731043,2194.2149704126896,6.545646727543089,77578.2644015551,5283.432445923178,1.3696756427766614,0.12902385767433877,439.05390483800807,0.0,40.11874612763553,308.3016597501634,7.992404148429166,1450.3195073828213,739.3562199417029,710.9632874411184,18.430993633086402,-11533.586419902555,-298.9963921160713,-117.84946885120182,-3.0551265422956253,-160.73583329472882,-4.166911530307869,-2144.31822217635,160.73583329472882
1988-09-30,1988,3,180.14896502893527,92.72871514164828,59.133926643983344,33.79608796091106,31.078664629410685,36.588429347018106,0.024737239467232792,0.01803009859899305,0.048679375105623625,4200.612360773816,112.24087925536428,67.90808577357099,139.8061777142383,134.116367199591,3.0,114753.54393188831,128.8562265089294,0.6230448186995485,0.37695518130045147,2242.8214456284622,4021.2689543489023,2331.743821064484,6.196263731171016,89055.49001462974,5681.922314114479,1.3526414308479022,0.07291222645788413,474.08499469050633,0.0,40.866416404856444,336.7774970573018,8.017342904625036,1468.0068159871048,788.0381927900617,679.9686231970431,16.187369002356185,-12213.555043099597,-290.7565372409102,-128.47359835800208,-3.0584492765320364,-173.92943476868913,-4.140573321948915,-2272.791820534352,173.92943476868913
1988-12-31,1988,4,186.2237616043401,94.78904100614348,63.86439466957805,33.64360663689241,32.200105621249236,38.27338632952306,0.03372096295101745,0.02221885487519091,0.07999583816029247,4637.5005237794085,116.71410670435718,69.50965489998292,142.55633685830063,134.67760132010528,3.0,134678.09367126707,130.63169670910133,0.6267412155078982,0.3732587844921018,2393.197569480799,4334.926011770095,2490.2839915952636,6.704774655398382,103097.56136075954,6290.215832476658,1.356380619306182,0.13649939873442252,519.5831199572895,0.0,41.830910318809714,372.9464874365099,8.041971866616006,1704.0121238292015,837.8213502738133,866.1907735553882,18.677966053348747,-13079.745816654986,-282.0430046225726,-151.24193724278658,-3.2612812972693623,-199.72261239832935,-4.306686573386348,-2424.033757777139,199.72261239832935
1989-03-31,1989,1,191.73346048419646,96.92271487748377,68.28091575656588,33.03363739270113,33.1940131629658,39.69782070552013,0.029586443923104475,0.022509710497039634,0.06915466919929412,5069.716711037204,121.12104271602013,70.61241776817633,144.6042944543234,135.0348839880366,3.0,157050.3808777269,132.59181631342207,0.6317157287525381,0.3682842712474619,2538.825731852903,4645.273705852212,2644.1481305528687,6.085087342107666,118446.51143965732,7065.6853538818905,1.393704176507396,0.11144551930996945,574.9094280218176,0.0,42.493856732905414,408.9382996311746,8.066294882727494,1820.9047916654167,873.4583055727203,947.4464860926964,18.688351639649312,-14027.192302747682,-276.685919594073,-171.9703055512067,-3.3921087775341126,-223.89038681777362,-4.416230720157306,-2596.0040633283456,223.89038681777362
1989-06-30,1989,2,196.71505646694487,98.74504760623837,71.49550942898604,33.28113619048468,34.219553355133364,41.026190113897606,0.02598188114984239,0.01880191584664289,0.0470789478553683,5519.591663275077,125.46037607779142,71.25468038915345,146.83010874498572,135.4438217350173,3.0,181916.80508100017,133.97460381140166,0.6377771906792159,0.3622228093207841,2690.8610607151927,4991.272755741442,2805.881645466505,5.988411372817233,135784.544164122,7492.729925874922,1.3574790279737965,0.07816181644242383,625.8391124650371,0.0,42.87826390388673,446.55239386172644,8.090315753480256,1942.6962481642709,933.82929177152,1008.8669563927508,18.277927389181805,-15036.059259140433,-272.4125293395112,-190.98617148774207,-3.46015037232699,-246.72597618406382,-4.470004145880381,-2786.9902348160876,246.72597618406382
1989-09-30,1989,3,201.491393186116,100.58388408565807,75.3784000179271,32.53215936773995,35.335379620155656,42.338429905364784,0.02428048368516072,0.01862206281729042,0.05430957300608946,5993.081261644795,129.90002278537708,71.59137040073891,148.67886250137494,136.14818566931325,3.0,211098.1348865981,135.5212098049598,0.6446926627053964,0.3553073372946036,2849.424775568798,5348.147719315978,2974.3609227561565,5.8926756631374095,155767.59917536713,8345.159804339977,1.3924656516420497,0.09729789984049943,676.7021347006722,0.0,43.077379631237555,486.2809048557268,8.114038232184216,2088.954202087856,967.6238355628134,1121.3303665250428,18.71041485289814,-16157.389625665475,-269.60070988977543,-208.29599108422383,-3.4756076547351404,-268.2017156022301,-4.475189037043399,-2995.2862259003114,268.2017156022301
1989-12-31,1989,4,204.4823548504802,101.75570032252192,78.52694304977973,31.347971801856474,36.03911785968264,43.187378183360565,0.014844116252655276,0.011650139060705918,0.041769831027241446,6438.515066363305,133.36265306314107,71.11970178733911,149.6749054842401,136.60334344773202,3.0,245209.5167563579,136.61766091578457,0.6521963871193549,0.3478036128806451,3013.335064644579,5720.429932025321,3148.6898080136157,5.752399237950105,179485.95746161454,8920.352093237298,1.3854673012788057,0.0745106114738393,722.0669470935865,0.0,42.788769017333564,523.9319760736182,8.137466025524937,2122.7026521881303,987.050393144037,1135.6522590440932,17.638418910861517,-17293.041884709568,-268.58742592765685,-225.0765442619279,-3.4957834522713775,-289.4837996651727,-4.496126772732445,-3220.362770162239,289.4837996651727
1990-03-31,1990,1,207.90477546265106,102.77914980072576,80.18465221401519,32.82394456247732,36.31058705949406,44.19355817406129,0.016736997256674747,0.010057908057828179,0.02111006872105797,6912.683671314867,137.21715180534972,70.68762365730136,151.2318218538719,137.00674528099645,3.0,283627.67410566524,137.47422527484957,0.66,0.33999999999999997,3178.301212293024,6110.8329128464975,3324.9277973206977,5.474537152671501,206313.34603894938,9243.843790639627,1.3372293931224177,0.04489026109718759,773.8493162130923,0.0,42.52276529445749,564.1166568315733,8.160602794142788,2305.2002366805746,1091.3724569349442,1213.8277797456303,17.559428978105508,-18506.869664455196,-267.7233697420873,-262.10309784300694,-3.7916258041813755,-331.75241520311187,-4.799184093722735,-3482.465868005246,331.75241520311187
1990-06-30,1990,2,211.01539930392383,103.7404306802131,83.34410638951059,32.59003020552703,36.62154682880753,45.28071480013443,0.014961771966760833,0.009352878296338643,0.03940223082919576,7354.797533291,140.9168460286123,70.09855327531152,153.01046955706647,137.62829730909027,3.0,325855.8272001137,137.90912472510516,0.6678036128806452,0.33219638711935484,3329.076279834149,6456.183868712602,3485.4316592780715,4.743888557760267,236283.00726992756,9945.577181410563,1.352257099721994,0.074938993471806,819.9003589526596,0.0,42.16121162277239,601.8763371019664,8.183452153204945,2426.52086709689,1135.9032305517253,1290.6176365451647,17.547969617154926,-19797.48730100036,-269.17786942996537,-301.80938190269455,-4.103571587614405,-377.4948869008534,-5.132634653668547,-3784.2752499079406,377.4948869008534
1990-09-30,1990,3,214.14738942470308,104.97331489541014,85.57559734916771,32.67948636418738,37.0506919921309,46.131701176193054,0.014842471834334084,0.011884317494280382,0.02677443020659668,7853.166778876674,144.61530334098677,69.5320860837163,154.6541258180948,138.34199694224523,3.0,376968.93433506513,138.46859131102954,0.6753073372946036,0.32469266270539643,3499.1582447955698,6859.561066182418,3667.1783858649123,5.108983713941631,272241.4742331809,10856.065986911997,1.3823806742666507,0.044942626499202394,850.9515282670474,0.0,41.812261988189746,644.4322537624478,8.206017672970242,2589.0708471146127,1198.415060559151,1390.6557865554616,17.708216643202153,-21188.14308755582,-269.8038088857015,-333.0168060163349,-4.240541623438819,-415.3626471348204,-5.289110225597862,-4117.292055924276,415.3626471348204
1990-12-31,1990,4,215.32768862232757,105.50646124682639,87.29351730309662,31.868326713682265,37.25973481267693,46.60035145395463,0.0055116207617347665,0.005078875064081266,0.020074881241195414,8298.600715225173,146.90146065647536,68.4262279658522,154.67979395664273,138.99482636671985,3.0,434773.809593446,139.20867303630146,0.6822228093207842,0.31777719067921584,3674.190612933599,7269.185713592387,3853.9403679665384,5.002127823123218,312318.0475113573,11039.640713288085,1.3303014679371203,0.03190573404931969,890.3659700007481,0.0,41.138151729648676,682.8340015963885,8.228302879347057,2581.0576945583157,1228.186307814065,1352.8713867442507,16.302403660199985,-22541.01447430007,-271.62428037952,-359.9817953552014,-4.337861378180956,-449.527272380791,-5.416904461448036,-4477.273851279477,449.527272380791
1991-03-31,1991,1,209.2006782354544,103.40056796475514,81.91602937495114,32.57637197215861,36.29597229867276,44.988263375083285,-0.02845435450533073,-0.01995985134165981,-0.06160237431462426,8448.185819143038,143.9895363637645,65.2111418716899,151.73285478889363,139.68925114732826,3.0,498345.3090113831,137.87434404138506,0.6882842712474619,0.31171572875253806,3846.442673469026,7683.92218542468,4038.3166490668086,4.6881634264994,361448.90659410664,11243.872347415096,1.3309215242327193,-0.09520691316147403,847.9710515276905,0.0,39.19567938847314,697.001625433119,8.250311254444224,2053.6803972933035,1315.5370530136147,738.1433442796888,8.73730005567709,-23279.15781857976,-275.5521518694665,-351.0222377240348,-4.155001384186429,-447.5881595041051,-5.29803876342184,-4828.296089003512,447.5881595041051
1991-06-30,1991,2,204.95680528359838,101.95651297045494,77.31881263043405,34.47055994267353,35.427959461162075,44.21703972112625,-0.020286133810137837,-0.013965638900478921,-0.05612108862692086,8635.419508357476,142.08810570429182,62.868699579306565,150.1715027876218,140.14229201272335,3.0,569730.3583585799,136.48182343454073,0.6932587844921019,0.3067412155078981,4010.6160477557582,8064.045589762775,4213.287524856109,4.268187211501271,417440.4649801835,11560.482836402107,1.3387285730836487,-0.08578491718021294,800.7885552099028,0.0,37.77780157720532,714.3258945001902,8.272046237115127,2240.267301200814,1452.3438018127108,787.9234993881032,9.124322201434918,-24067.081317967863,-278.70193561152894,-370.3092221426613,-4.288259786154813,-474.2813283655848,-5.492278955371756,-5198.605311146173,474.2813283655848
1991-09-30,1991,3,201.19338336394094,100.90655587933617,73.37819822034758,35.19131718717437,34.81051422150935,43.09320214442656,-0.018362024693203072,-0.0102980874936653,-0.05096579054985877,8873.379652978767,140.22277097886672,60.97061238507423,148.22194786546567,140.5036053751289,3.0,651360.2981467687,135.73791618671416,0.6969551813004515,0.30304481869954847,4197.453720428844,8455.849205905231,4410.373494702662,4.658577895474049,479866.139429156,11833.279774786364,1.3335707743344407,-0.04878856399156033,779.5351251094431,0.0,36.62700559901854,735.9147374231185,8.293511223495031,2336.147463293306,1552.0685256598808,784.0789376334251,8.83630553743085,-24851.160255601288,-280.06420583231585,-365.2974728012792,-4.116779480732011,-476.57552848022823,-5.370845688094088,-5563.902783947453,476.57552848022823
1991-12-31,1991,4,196.77492723369292,99.23594586958896,70.30390523055989,35.6661077244336,33.91455583096346,42.34558742185297,-0.02196123976033261,-0.016556010609904488,-0.04189654508217666,9054.649324102636,137.59121006156624,59.183717172126684,146.20227409848005,141.27656258760018,3.0,746138.3148266423,134.5908799620639,0.6992314112161292,0.3007685887838708,4376.114587802324,8884.341672697376,4601.525942047077,4.256410654486667,554375.0921585108,11776.292183215686,1.3005795985790736,-0.04979721103362122,757.0768497357282,0.0,35.543150097189645,752.8677936576088,8.314709567531727,2318.6921477260876,1641.1851994582682,677.5069482678193,7.482420621904801,-25528.667203869107,-281.939877405458,-387.95610583696515,-4.284606636330598,-506.9932836326535,-5.599259181502307,-5951.858889784418,506.9932836326535
1992-03-31,1992,1,193.6571423389402,98.24389401129726,68.33173589090885,35.339965154966045,33.27350253882472,41.53195525705671,-0.01584442153572735,-0.009996900312669067,-0.028052059600151075,9326.040983679188,135.55999963725816,58.097142701682046,144.97321755780115,141.79608173950265,3.0,852661.2689533741,133.58132322732553,0.7000000000000001,0.29999999999999993,4574.215267167924,9404.880505753506,4815.748529097203,4.526862251682613,638308.7458284384,11944.985784887434,1.2808206403758537,-0.050807567421713176,722.5886891315187,0.0,34.880027956316646,777.385629925419,8.335644581509602,2502.280845893991,1701.8838521337414,800.3969937602499,8.582387694424304,-26329.064197629355,-282.31769776377666,-397.70631530444484,-4.264471022596203,-524.6976194062221,-5.626156054047548,-6349.565205088863,524.6976194062221
1992-06-30,1992,2,191.0487316670363,97.27787758270259,65.90876332024085,35.834336226123106,32.59131170212252,40.563557164152776,-0.013469220088658732,-0.0098328393669289,-0.03545896411202329,9636.571612159894,133.58727425459338,57.46145741244292,143.52084383060125,142.32769892755644,3.0,979799.3072545521,133.11566917243923,0.6992314112161292,0.3007685887838708,4785.6844212076985,9952.766343697147,5044.038517332171,4.623069569060827,736051.0699798318,12604.62189920748,1.3079985711207038,-0.06272282518930697,687.8207822326266,0.0,34.487685891578536,805.2627162822041,8.356319536567181,2631.3772757593633,1807.4977216759648,823.8795540833985,8.549508966900502,-27152.943751712755,-281.76975011994773,-402.1231318010723,-4.172885835182854,-537.156898538871,-5.574149398330214,-6751.688336889935,537.156898538871
1992-09-30,1992,3,188.1987325224826,96.21971595241367,64.36324327372729,35.524497680486434,31.95467883246748,39.863403216612284,-0.014917655404908478,-0.010877721189890376,-0.023449386222043213,9915.272470878612,131.16608174572204,57.032650776760555,142.2664942987116,143.0860485392051,3.0,1122141.0089100178,132.28605473846065,0.6969551813004515,0.30304481869954847,4993.198227632967,10499.470105169703,5268.511821509805,4.336136446976618,848268.5579584136,12898.776937946024,1.3008998971868937,-0.031319150839316884,675.2553381130483,0.0,34.21959046605633,830.5763634778081,8.376737663208251,2678.7565053308986,1871.612359828404,807.1441455024947,8.14041316436937,-27960.08789721525,-281.99011151064866,-416.6720791092975,-4.2023260614680344,-560.0392874292821,-5.648249093246108,-7168.360415999233,560.0392874292821
1992-12-31,1992,4,185.94596457865163,95.624928525575,61.71932016067925,36.40055545451935,31.356213145975175,39.15505270809716,-0.011970154706338713,-0.006181554590462719,-0.0410781523517053,10288.973678335942,128.90867338500746,57.03729119364417,140.86514887000692,143.737981487486,3.0,1285234.0145522994,132.00281692829938,0.6932587844921019,0.3067412155078981,5237.449883359589,11154.727783378641,5533.313778360542,4.891687543564841,973641.3543738285,13089.967793075812,1.2722326057299118,-0.058284394781210745,657.8134007200564,0.0,34.211643079471145,863.9550521950102,8.396902151806646,2840.370890102526,2014.1569503646888,826.2139397378373,8.030090906709974,-28786.301836953087,-279.7781658005831,-431.53426404312864,-4.194142948890522,-583.5321576439759,-5.671432116428077,-7599.894680042362,583.5321576439759
