country,year,regime_type,region,income_level,labor_market_coordination,union_density,employment_protection,vocational_training,stakeholder_governance,interfirm_cooperation,left_cabinet_share,welfare_generosity,strike_days_per_1000,decommodification_index,financial_sector_gdp_share,household_debt_to_income,corporate_debt_to_gdp,stock_market_cap_to_gdp,nfc_financial_income_ratio,financial_deregulation,financialization_index,trade_openness,capital_account_openness,privatization_index,labor_market_flexibility,top_tax_rate,social_spending_gdp,neoliberalism_index,wage_bargaining_level,almp_spending_gdp,product_market_regulation,wage_share_gdp,policy_orthodoxy,cme_complementarity,lme_complementarity,power_resources_index,golden_age_score,neoliberal_regime_score
Netherlands,1979,CME,Europe,high,0.8005592758963731,0.549875530956612,0.7001508652675681,0.7500178067323363,0.8001745722053205,0.7004309406296627,0.4367874683975877,0.7502177585242299,47.99263555233578,0.7020899071609347,0.07995236388321054,0.8003830182888467,0.40071766568783795,0.40088222361273473,0.05062117429730449,0.3000106095742872,0.08315417720663834,0.722192120740162,0.7004595715871796,0.2002285533486614,0.22956424653052057,0.6493707254124423,22.59890156232326,0.4377421900875944,0.7346375657766153,0.5683351547334784,0.6997943334546984,0.6397675747225743,-0.19714797197420067,0.7837497918172831,0.21179024938520652,0.5692241438604176,0.7017280198851635,0.3299725194337052
Netherlands,1980,CME,Europe,high,0.800823064854077,0.5500241090225202,0.6998939750951115,0.7503446805912427,0.7999744616783736,0.7005567018598197,0.6218661864598592,0.7499834200413372,80.86778892376677,0.6533571424878103,0.0798935771608772,0.7983800698749816,0.4010975056163363,0.4005667319534365,0.05063553738070331,0.45000991413234676,0.08757140176187377,0.7255055678504032,0.7002121008491718,0.20032183723789765,0.22149608448876845,0.6494662882430265,22.55455815089163,0.4368892224839272,0.7562710852644006,0.5672890164243507,0.6998522956938118,0.6378291992669074,-0.2530196947380834,0.7838766729676026,0.2084365241322998,0.6077432939665735,0.7111832473681728,0.32316737297721104
Netherlands,1981,CME,Europe,high,0.7999624319245231,0.5478380467082911,0.6989682509146351,0.7505224810143674,0.7997337711934487,0.7005270354385594,0.48693665147656184,0.7473477364476883,80.47376452121924,0.656318971882683,0.08189150126241379,0.7979632782238433,0.40039010791256213,0.3991158498464649,0.05051965807406085,0.45011108700397,0.08814808605889696,0.7290983453711363,0.7101055422065558,0.2083290732768885,0.261249536151459,0.6467616726474694,22.513872529201805,0.449279553076237,0.7879969057525773,0.5668224494758067,0.6959079116129265,0.6354832348906845,-0.20275640370445397,0.7835695034756065,0.2243784623601964,0.5675359519498094,0.6980096537235475,0.33757701196582574
Netherlands,1982,CME,Europe,high,0.7991799618431329,0.5461695948182965,0.697915922204055,0.7501117151263346,0.7994674173953711,0.6999029855291797,0.562018704545778,0.7449704060224394,76.96487541860438,0.6499162435271193,0.08387129778990117,0.7991707039729999,0.3999867765890307,0.3997015762872764,0.05041440576856111,0.4503057544938927,0.08884843487593377,0.733697973938972,0.7202755430601496,0.21616615237298048,0.2245736478687427,0.6436486823421385,22.468274953367963,0.4466928036336393,0.74594363788912,0.5652230346480079,0.6921297532094438,0.6331300015816161,-0.21663209408367032,0.7830851753143504,0.21003070703764867,0.5872356547846289,0.702768166605255,0.33255380132267404
Netherlands,1983,CME,Europe,high,0.7982710892278632,0.544156509199412,0.6967123943536881,0.7500277262784208,0.79914293769602,0.7001022228633987,0.558570034684648,0.7424244142992017,63.718012198608164,0.7019920991287748,0.08590571514175308,0.7988141615443571,0.40074018310447534,0.40131425741074905,0.05020572091562952,0.4501545594356297,0.08953530061772531,0.7376234969140814,0.7303959303075703,0.22420055238361097,0.2606392857950617,0.6407745094017899,22.42817371700318,0.4584850699939386,0.8098228741761772,0.5651034285444753,0.6880077090709362,0.6306882305347916,-0.20643594137622892,0.7826472079337206,0.22497152616127808,0.6037230233202597,0.7065316090246769,0.33535852051823495
Netherlands,1984,CME,Europe,high,0.7970311599895268,0.5419826261131016,0.6955649132845722,0.7500755096518408,0.7991895806080695,0.6998663114590621,0.3991407526745917,0.7395937563797653,42.91146731028654,0.6523284409988418,0.08793897044432913,0.7981204650518927,0.4004023433845983,0.4000893378660176,0.05009735433228671,0.4502277887408228,0.09012608059281625,0.7408985814390665,0.7403876387151044,0.23227036073010274,0.2316200068067311,0.6374698209901628,22.355550342609444,0.45728282521113994,0.7107471238040659,0.5620723009725808,0.6841453660926339,0.6286218917925824,-0.1481966499817256,0.782269658388395,0.21355205540573702,0.5377510992915576,0.6857362623266554,0.34812901692510334
Netherlands,1985,CME,Europe,high,0.796545191392242,0.5399890578370146,0.6944075872902613,0.7500874244740369,0.7991184168410019,0.7000366844442064,0.32429197300602935,0.7371831671534332,51.67341439831,0.6789936221260628,0.08999401043460027,0.7989997289570593,0.40107562842495,0.40201124233411956,0.05010423669805717,0.45012644790558076,0.09090975338719866,0.7440046995998474,0.7501601186741115,0.2399949085672629,0.19082225450680151,0.6345058852399983,22.27204275725208,0.4535806255310682,0.7407164582299488,0.5574415181491719,0.6799791895598629,0.626209875048143,-0.11573250424121594,0.7820890249618127,0.19766703073516595,0.5239315298888859,0.6803904829697633,0.3492769328039165
Netherlands,1986,CME,Europe,high,0.7959458209109329,0.5381364129187952,0.6934228641717791,0.7497034893739692,0.7992935158176543,0.7001347222990344,0.2901926384535058,0.7349238624837183,52.534776651723476,0.7227084811575618,0.09193104565700627,0.7981486141702249,0.4013603907787709,0.4021815245788365,0.05004827127997465,0.4500886516566783,0.09152721971905683,0.7480339296074837,0.7600236106648808,0.2480200955120947,0.2645142510681017,0.6316395977632657,22.207762457251455,0.4729455580729128,0.7282045516041761,0.5550438000296677,0.676375844091047,0.6238801158102837,-0.09581146566665225,0.7818240677720203,0.22734918284078628,0.5283535044627767,0.6805999317472294,0.3582602440596181
Netherlands,1987,CME,Europe,high,0.7947127239606577,0.5362404932713423,0.6926178092919603,0.7494440502588826,0.7992314365206633,0.7000949651027887,0.2515812093562015,0.7325426845095407,42.88128437616988,0.6594300119622895,0.09395109857239096,0.7969263884506329,0.4013914215096588,0.4025431430434452,0.05003025771953367,0.4501207902301712,0.09217980418869687,0.7527190675296646,0.7699202571513716,0.2559784263134151,0.2607886438200976,0.6283499728082104,22.154828607338928,0.4769804330348777,0.7711134760045049,0.5522649803062372,0.6722157658701877,0.6216474278934171,-0.07513946437499891,0.7813104239094738,0.2262831117963585,0.4939590396386315,0.6691927417923472,0.36735234984632165
Netherlands,1988,CME,Europe,high,0.7939072677586668,0.5342718080211416,0.6920095713055887,0.7492836981686788,0.7987507885624671,0.7002856233536492,0.4798107165866811,0.7301499988003987,41.22333670802546,0.6933062337191733,0.09591472528707928,0.7972009024381262,0.4009697218218975,0.3999939987640339,0.05007952926147981,0.4501194545155607,0.0927495152657006,0.7573961949961833,0.7799756560175953,0.2639563408854022,0.2725743149391375,0.6253091961144144,22.140378140766938,0.48398504443700824,0.6747864269001782,0.553381645378097,0.6680392880095719,0.6193882111668435,-0.13203146671855356,0.7808282868672629,0.23085664546266002,0.5735955295851145,0.6920090887625615,0.35509827088119145
Netherlands,1989,CME,Europe,high,0.7933456404268407,0.5324473343153936,0.6909753924659553,0.7492701773438086,0.7988395119225953,0.7003898313051626,0.3964095017642153,0.7274908115290831,42.03961961504001,0.7081637651688317,0.09785370457653872,0.7970179791397136,0.40091317551578265,0.3972831052996853,0.05004912273567323,0.4502665678952212,0.09328086009855063,0.761462723297919,0.7903164014485348,0.27186560279012584,0.23764986697864435,0.6224523795425114,22.144897465358707,0.48148145694763284,0.697872520529217,0.5553103059479716,0.6641492219722696,0.6171666266802375,-0.09784908148649316,0.7806686539179968,0.2166487204583583,0.5531367353487434,0.6848234132471529,0.35809763943363293
Netherlands,1990,CME,Europe,high,0.7924712444655,0.5306106323839088,0.690035155310937,0.7488833685594591,0.7984334292074321,0.7004555037842294,0.5846204209124198,0.7251549877741779,37.590560088951584,0.6870714782193373,0.0998322744646913,0.7957743060255248,0.4010269642887076,0.39749927984385486,0.049936939855631975,0.45036398520704435,0.09389635170333635,0.7666680689493766,0.8001790254015771,0.27985078386108553,0.23536046585100023,0.6188656254130656,22.136795400745402,0.48579996780510915,0.7368787173756529,0.5537048252602258,0.660165179658556,0.6148468496835616,-0.14406076442369278,0.7801143882287636,0.21602770497732834,0.601574864984862,0.6982422938578823,0.35075391641658304
Netherlands,1991,CME,Europe,high,0.7914096372983364,0.5287749288717432,0.6892723984578174,0.7490034135678082,0.7984763080769084,0.7001122383622939,0.6318763245137017,0.7226334284483937,40.94747362144929,0.6539635300988935,0.10188570971369802,0.7964112585655196,0.4016464876276883,0.39868387803080285,0.04993161648887563,0.45006235136516987,0.09463508575960886,0.7706051767298123,0.809973818352066,0.28798998301870365,0.27170298787636954,0.616132716025406,22.112600957068857,0.49752631678374803,0.7854240272433026,0.5543916797758334,0.6562305501398082,0.6125953499638007,-0.14872540459215114,0.7798182515319767,0.23106088566566735,0.6035213579938332,0.6977040216557876,0.35644941252099005
Netherlands,1992,CME,Europe,high,0.7908385565161941,0.5267197947216448,0.6881826111678115,0.748984817086339,0.7983220365697852,0.7001202080101969,0.5056809392920615,0.7201191993090685,40.878346669463625,0.6717816342604228,0.10386709379601951,0.7968757461710969,0.40111504626730804,0.39767680736533545,0.049841767440198345,0.4497907867237568,0.0952415338809349,0.7745220361557739,0.8199521010567005,0.2959453431688221,0.30606000333392663,0.6132034519005841,22.032470749199867,0.5090765426355163,0.7447900591784035,0.5533398095626094,0.6522760128989067,0.61029321420771,-0.10083050973302074,0.779571205722563,0.24482395548351277,0.571179781931342,0.6868987600982062,0.36887477509577016
Netherlands,1993,CME,Europe,high,0.7899151585462213,0.5246632696657352,0.6870259942228446,0.7487761764061012,0.7983685385765167,0.699871642798531,0.519949698289715,0.7175753281608607,62.677053028083776,0.6119155526368578,0.10594536652901745,0.7965159911544912,0.40095735616179234,0.40018194821621006,0.049814688790500446,0.44971684338680495,0.09601726959547822,0.7769815746099303,0.8301584488528033,0.3040419005247014,0.2618644639006568,0.6103467974301277,21.970203863950186,0.5046211500570302,0.696318357142197,0.5502133607466485,0.6480579344591452,0.6079535223125694,-0.09465352769037641,0.7792134436502821,0.22779853022882784,0.5537874972928221,0.6805124772342309,0.3703582564485942
Netherlands,1994,CME,Europe,high,0.7887267952845152,0.522621800900428,0.6864156792896711,0.7488148938051143,0.7980798148650633,0.6996524552425969,0.3493769106623833,0.7149385901101803,35.07045023254155,0.6252853853566033,0.10797281045479347,0.7962246591483663,0.40098425004095173,0.40128435217759156,0.04994896648694274,0.4500825684392933,0.09676723883322527,0.7807131568404336,0.8398690722594512,0.31196126740281344,0.2751663155943213,0.6072642535742886,21.926501645522574,0.5117659221947114,0.6995907986269908,0.5487305377550267,0.6443806062449611,0.6056718429719505,-0.034851947991384774,0.7787358944536993,0.23364114047901272,0.5065805883886759,0.6652127420554155,0.3835970150695881
Netherlands,1995,CME,Europe,high,0.7873817446324651,0.5205229880432559,0.6853797257628055,0.7485268892935443,0.7982354799698924,0.6995802267556746,0.45211572328484667,0.7121369457580043,40.33126547459113,0.6284853369960626,0.10995310593084444,0.7966950518903755,0.4013818570555634,0.3999218403000296,0.04992191595653313,0.549912250072793,0.10037486099951642,0.7852243658613788,0.8501597990896262,0.32003714302207903,0.2539716342695934,0.6039197090779755,21.85752847438029,0.512430346687801,0.7841996843999719,0.546426044754345,0.6405593146861389,0.6034625575980497,-0.05568020802227729,0.7782499123853466,0.22536240636310229,0.5377876307492154,0.6726088539641296,0.3787701054939123
Netherlands,1996,CME,Europe,high,0.7855024156033514,0.5185441229883121,0.6844231931323419,0.7485164721412151,0.7972430018591532,0.6998729102452699,0.21011287239079118,0.7095268589088104,46.719977741781065,0.7119193020049488,0.11201110835228976,0.8278854133101275,0.4158367784530498,0.42496811330060985,0.0540990117118679,0.5498706055308704,0.10372862551269076,0.7901627426634946,0.860125392817203,0.32803730860764124,0.2187282799759428,0.601026521669239,21.824844643956126,0.510105418985568,0.7134767131164563,0.5463569443923681,0.6368311046763923,0.6011635078174646,0.028111375894919206,0.7772888535878191,0.21558580430446317,0.4936960604648786,0.6574556336126423,0.38743208505361554
Netherlands,1997,CME,Europe,high,0.7850943530030874,0.5165429984714268,0.6831024197413824,0.7481563286435408,0.7961741612433485,0.6999459884021423,0.26611754107266394,0.7071238738772413,57.063476130759526,0.6183656395870812,0.11403337819089547,0.8576026201000182,0.43004683657731746,0.4536835070011949,0.058242175310561695,0.5497633363254791,0.10716920469822348,0.7936646018832942,0.8699785288167404,0.33607251109052017,0.2949244962023868,0.5980100036041557,21.796459227203755,0.5297680374127598,0.7030951809232624,0.5444185296226538,0.6327254384985702,0.5988617844245675,0.023071477183849394,0.7766719397661258,0.25049401863020776,0.477053285642277,0.650509938053043,0.40162412298739153
Netherlands,1998,CME,Europe,high,0.7838432975340411,0.5148740121397921,0.6819976572204807,0.7478253716531817,0.7948352111383779,0.7000322420904633,0.287960641392298,0.7045348828166883,32.71702488049318,0.6160511513969024,0.11598675022147314,0.8882573085930263,0.44545121566834345,0.4768196609969954,0.06218424477970379,0.5496525274486614,0.11034832285558552,0.79794195328087,0.8796584909593879,0.3440732264161299,0.29433194979532395,0.5950164266952421,21.76254792908072,0.5342031723349805,0.7743706172741172,0.5434718745439184,0.6288087432075132,0.5967182525783099,0.026388533114704023,0.7756946326188321,0.25410273980746656,0.48221199965553246,0.6502464040713081,0.40376368309305943
Netherlands,1999,CME,Europe,high,0.783132480988765,0.5127730490667725,0.6813750850124791,0.7477345623735497,0.7941973181066482,0.7001863274448445,0.36923661736863633,0.7020832633473041,58.2841009003359,0.6077601161552275,0.11807969035325215,0.918822508810111,0.45954044619937545,0.502612065905368,0.06607313240306222,0.5496881753974425,0.11367158473143746,0.802570080700264,0.889799795114072,0.35213738893937396,0.2890694377546338,0.5922339480922819,21.743301967217448,0.5377957056167996,0.7593935047719763,0.542304790993387,0.6248482168999603,0.5944992441533388,0.012047421529019444,0.7752132124658243,0.2560798406910292,0.5029575930382908,0.6545855001533915,0.40240780962017286
Netherlands,2000,CME,Europe,high,0.7818563638604143,0.5105757075296296,0.6804676463043154,0.747591308985172,0.793015959563544,0.7000113913845767,0.6864648979902124,0.6995714750202847,36.223741349559006,0.6539359490162202,0.12009266429440649,0.9497018161028199,0.4753114340282327,0.527127949076283,0.0700678769868702,0.5499683308526816,0.11695401314688318,0.8065768055921816,0.8997655608750237,0.3598806304275806,0.2633796317673625,0.5893863608670545,21.666164230806057,0.5372979926449724,0.7658220218922613,0.5408496887664873,0.6210738174252006,0.5923280365668637,-0.07090972962885182,0.7743431582906484,0.24986413591026316,0.613518549188111,0.6859005754391139,0.381031490428929
Netherlands,2001,CME,Europe,high,0.780906451744733,0.5087048545190465,0.679461909972588,0.7476681667213051,0.7920685477192962,0.6996961094230149,0.6422064665641167,0.6969504316377059,35.67863367072991,0.6395088437826393,0.12209360410400576,0.9797411253015633,0.49021787836974295,0.25318829351266087,0.0741832097632099,0.5500595245326577,0.10829025747183843,0.8092068373176652,0.9097997019715747,0.3677386478962349,0.2877275021334957,0.5867706083504723,21.64414909192882,0.5463448505766488,0.6979648758916213,0.5400825182628686,0.6173058670515665,0.5898717855918283,-0.04649727591942395,0.7737329303183533,0.2187973093568775,0.5945367343748249,0.6818226573076273,0.38675215565491095
Netherlands,2002,CME,Europe,high,0.780041370287385,0.506719158927902,0.6787406530854716,0.7476644353625496,0.790878771930381,0.6993453128588664,0.5927941654448224,0.6946324829810864,31.36678473561536,0.6660937061072436,0.12405082747051048,1.008828799787497,0.5042893597203784,0.3700892039821384,0.078134190672587,0.5498988183403724,0.1151797479951842,0.8133552113174098,0.9196195396233724,0.37578035594603576,0.2974218422352066,0.5838013791962472,21.573279728425213,0.5529652327195821,0.6796237587850575,0.537775538471338,0.6133444772121581,0.5876644431714735,-0.022290870152890878,0.7730416983208079,0.24046970640518792,0.5883227523957476,0.6770086785887584,0.3933719902791968
Netherlands,2003,CME,Europe,high,0.7786696318802142,0.5045818900705722,0.6774116336346436,0.7480845144847408,0.7906342699256066,0.6993915270737627,0.4615752008715019,0.6919201929896494,36.79410404480706,0.6515039242897451,0.12610980438389086,1.0383663006342971,0.5190011075887362,0.39450984834907143,0.08222499970241323,0.5504494642425329,0.11846524727993302,0.8178120696918463,0.9295557204165221,0.38357600211064613,0.3205641277912723,0.5806631367086889,21.49505164984593,0.5623731412240686,0.727847078199167,0.5356065399312239,0.6090408869857895,0.5854040108474143,0.026455835768219176,0.7726445200751415,0.2538012388048054,0.5431025952875616,0.6615528087412543,0.4081056257385019
Netherlands,2004,CME,Europe,high,0.7779567429292551,0.5027383131915675,0.676328683771302,0.7480314821302939,0.7896641541997451,0.6995888653177617,0.494756429365701,0.6896690292984704,55.48094416506095,0.588176015406527,0.12813566815525892,1.0687091541000786,0.5342285817685778,0.4211882167566321,0.08634584370132685,0.5504651788867252,0.12184145293822082,0.8212436159548353,0.9394584041672512,0.3915229440750814,0.30251306978914466,0.5776254533393071,21.46101513387152,0.5631909244797073,0.7329668409739275,0.5367916698647037,0.605396819363207,0.5830389090757885,0.02745801668174668,0.7720619266975646,0.2507964375503762,0.5302469438190434,0.6557372108945622,0.41209850935751124
Netherlands,2005,CME,Europe,high,0.7768972715473593,0.5006825148115097,0.6757836814540092,0.747371600041183,0.7885412166412377,0.6997714152737444,0.27489453013097487,0.6871391151807613,35.564618435663874,0.6035771718516492,0.1301671300642737,1.1005276184784603,0.5489089611160448,0.4495200218480401,0.09026844113629057,0.5503497346954488,0.12528142765622668,0.8250911232363106,0.9494382855461756,0.39951750999097774,0.2755741602503249,0.5747085860138149,21.44749134073749,0.5622504146006784,0.7325923743113343,0.5360366754002335,0.601508016849945,0.5807556981105797,0.1024055493221188,0.7711127412822398,0.24458848591312815,0.46895924937139805,0.6354056257587832,0.4249177857229276
Netherlands,2006,CME,Europe,high,0.7760630649616992,0.49898737178365926,0.6747736876958471,0.7469647322340283,0.7876623684007477,0.6996052057040822,0.36470665089529647,0.6846273990887155,30.31466040046869,0.6669391399276128,0.13214175349709742,1.130043598855264,0.5639209789653393,0.4746194339540565,0.09420083602746171,0.5506321539703843,0.128525656317939,0.8283978256110334,0.9593043750809004,0.4074346959772165,0.23533402600849576,0.5719117573176135,21.412131745328768,0.5585619136545972,0.7649934443952613,0.5341116802967316,0.5973863294416668,0.5786065388311777,0.0865496398441612,0.7704043783308443,0.23250760600799703,0.5174862743675341,0.6481308009473497,0.4143413988491734
Netherlands,2007,CME,Europe,high,0.7754994204323796,0.49679734280228793,0.6737623104659386,0.7467255069022922,0.786812380760169,0.6998763048106572,0.24862840648277018,0.6817928301182365,30.563013989664448,0.6177860806904585,0.1341834585256929,1.1608483862987915,0.5793650259847626,0.5007967669852977,0.09827210223067442,0.5505383398467956,0.13188621779748275,0.8308557370818852,0.9689975388887629,0.41536553983694713,0.28003888348099304,0.5686183505273258,21.362755866041944,0.5717813240666316,0.6677459922061139,0.5334607168837171,0.5934676378693201,0.5761951185917236,0.1317074131316701,0.7698504354788993,0.254485242310478,0.4646927201672923,0.6303199981476323,0.4325179833391022
Netherlands,2008,CME,Europe,high,0.7747213073224029,0.4946811786729224,0.6729981396091858,0.7474024146742712,0.7858913005472407,0.7002849132593513,0.3343380259106907,0.6791403288333999,55.25411201947123,0.6575876815585328,0.13622904920537146,1.1905203298481146,0.59424371178353,0.12491110582999276,0.10228728698563858,0.5008709225777931,0.11763692117206812,0.8354719397289577,0.9795432388378223,0.42339269805696245,0.2838375984096849,0.5656200580503615,23.322060480824994,0.5706962497935332,0.7445041331314398,0.5822998075838703,0.5891654191596296,0.573921950215221,0.11651224806732104,0.7695038704449643,0.19985531304165205,0.5035955088542166,0.645356356390733,0.4199200994775437
Netherlands,2009,CME,Europe,high,0.7736928592256888,0.4927067109428911,0.6722478707599636,0.747395070046745,0.7848265970585522,0.7004064396112208,0.5385151064074741,0.6765072366116915,72.9548815305061,0.6155988407180736,0.1351956102934324,1.180630798604001,0.6086814771776503,0.2699399947935396,0.10621868083298422,0.5006967940195997,0.12361093117284391,0.8344696906086767,0.9892705579883548,0.43149362755254045,0.2983005282667229,0.5629419663817692,23.27615328836701,0.5771037269204765,0.6845968782447097,0.5797368938415542,0.5853764897731238,0.5717129154232894,0.0650023901148059,0.7688000596598109,0.22770335275801346,0.5494614750035799,0.6564403293185366,0.4157428478113755
Netherlands,2010,CME,Europe,high,0.7732760738283951,0.49097826785330273,0.6709875614833266,0.7476167763621956,0.7839146984930729,0.7007038955366754,0.6282738622520903,0.6737370444077649,50.98774873638577,0.5890548737154392,0.13412476078644836,1.1721461953532644,0.6235020867792271,0.2946749821544772,0.11018346278817225,0.5009828000973839,0.12481866131830491,0.8344282956066996,0.9993068497897434,0.4393977826144149,0.3184849381238418,0.5598939246075687,23.19237476148295,0.5850616795334741,0.7424885722592018,0.5798739270046552,0.581082247424268,0.5693465470035981,0.04744493855717465,0.7684256380505396,0.23961240042418977,0.5664937582246867,0.6602411478733539,0.4166776865172912
Netherlands,2011,CME,Europe,high,0.7722626784380565,0.48883556749830326,0.6700731548179979,0.7478182181827951,0.7828836301822497,0.7008785266575771,0.6465823273628527,0.6710507112167216,25.823566866681208,0.6069950778515778,0.13315382943941528,1.162910487934685,0.6393509908611028,0.32087038604296503,0.1141764108328995,0.5010230096302403,0.1260963440552691,0.8339426889218433,1.0,0.4473402767947962,0.2759775680102694,0.5570801269785426,23.1050961571346,0.5785060866684119,0.7013285551144646,0.5773394829503599,0.5770380805258606,0.5670109133811035,0.053414391854814246,0.767807130146846,0.22684278157913557,0.5775154240813141,0.6622300893602548,0.41157886173452385
Netherlands,2012,CME,Europe,high,0.7712906183252742,0.48691086863449873,0.6694243129267045,0.7475648366903835,0.7818785715436279,0.7008325835388881,0.49759676212823534,0.6683125409215608,26.409484605771585,0.5851840769704943,0.132075162091935,1.151669188661944,0.6553620294683027,0.3476773999466004,0.11801992539040397,0.5012812200767808,0.12728575007321175,0.832730163064844,1.0,0.4552671506974635,0.34267215006840407,0.5541787504839858,23.052731380750394,0.5934012847228366,0.6899955145104039,0.5756524940867934,0.5730869714157817,0.5647523053891972,0.10786332414464599,0.7670610144800005,0.2578332845217694,0.5245122596002181,0.6450688750137807,0.42998391546333825
Netherlands,2013,CME,Europe,high,0.7702415306906423,0.4846780750622205,0.6682956961002136,0.7472062117335163,0.7807214891449634,0.700699667175702,0.4783632086814293,0.6657599012036731,26.308448016143203,0.5952295089581268,0.1310827628808269,1.1410967136381323,0.6691500737639373,0.3725129176729244,0.12209648970105225,0.5016615732185211,0.1284931618343089,0.8316802546687815,1.0,0.46302501272227575,0.22795277600335478,0.5513699226052907,21.005127085823478,0.5786577793658967,0.6948317583564819,0.5246222220655284,0.5692947393581781,0.5623377732028012,0.12322245510211395,0.7662030613092599,0.2159855888450879,0.5214766170115503,0.6428301458342929,0.4235815148309309
Netherlands,2014,CME,Europe,high,0.7688738498053556,0.48286142003508364,0.6672212099296061,0.7473346744060342,0.7794288019137597,0.7003770515449669,0.4346993837778407,0.6634761607906776,27.65040420709418,0.6164430245026353,0.13006040062558752,1.1323529349825736,0.6848046905094523,0.39981335194152356,0.1260486204821583,0.5014350517604168,0.12979485486830292,0.8310199611032435,1.0,0.47103918390130756,0.2945327263063679,0.5482079704969708,20.95546705717451,0.5936836626353245,0.6683030578280044,0.5251108381185131,0.5653160482934649,0.5599773596288212,0.14624146550531075,0.765354605640437,0.24712293837216903,0.5151663707215538,0.6396023986075038,0.4327470136338424
Netherlands,2015,CME,Europe,high,0.7674731140166401,0.48073105529935073,0.6662269736723118,0.7468905836557335,0.7785414513139245,0.7002880990287002,0.27288984832756413,0.6605916682346987,52.17003072082014,0.6236722286964489,0.12912133388612698,1.1224948130252022,0.6999547791390733,0.4271084231038661,0.1297702488597785,0.5016902061245685,0.1310627325225618,0.830600091153297,1.0,0.4791326556758904,0.2591943443900033,0.5450468901629576,20.925750105584005,0.5883192515836533,0.7113375704681862,0.5226881690022316,0.5614430408681875,0.557644300458275,0.20497734827311165,0.7644441136786175,0.2375020670165892,0.4684081038967991,0.6242613315955812,0.4397968247692354
Netherlands,2016,CME,Europe,high,0.7663068532801544,0.4788548098472677,0.6653658426511933,0.7470861154831264,0.777662711350594,0.700240732736907,0.4108925281592317,0.6583712561447472,49.25102701550029,0.5589089585098083,0.1281016916915886,1.1113459729055863,0.7155091687465456,0.453378703718636,0.13376786176294755,0.5014084253436835,0.13226742976965727,0.8297936935317421,1.0,0.487234319996622,0.22694699204366212,0.5420509445413821,20.869285804099075,0.5835613574197032,0.6856362428737633,0.5215525473145288,0.5574374074864976,0.5554430276121529,0.17254571919689188,0.7638250015510846,0.22889354639121393,0.48648507737274604,0.6284425053257878,0.43416389216619955
Netherlands,2017,CME,Europe,high,0.7650027333340848,0.4769888909450796,0.6640803096490997,0.7470627044185094,0.7769220391045778,0.7001977872581489,0.12627355309517743,0.6557857702672139,29.449797587088288,0.6041140280598664,0.1271570553401888,1.1005270204606126,0.7301788757903849,0.4776046639210533,0.1376937046370582,0.5011989884726338,0.13341196946411207,0.8294570494189158,1.0,0.49514724335897786,0.279405247219433,0.538744500183934,20.83617517955622,0.595778953538739,0.7309889117832921,0.5228120538627512,0.5534309702963087,0.553227513176944,0.26736654022190126,0.7631350877539126,0.2539019784757058,0.41626808758028433,0.6061478407056293,0.45465945009254627
Netherlands,2018,CME,Europe,high,0.7639194322749588,0.47462570454587566,0.6624578041610812,0.7471859152656168,0.7759317420370218,0.7001752709652421,0.3235994808312117,0.652881810070465,26.488608272101054,0.5846793045734806,0.12613134486797065,1.0912305139833238,0.744117917684684,0.5016869206959435,0.1418625868562885,0.5010383065806753,0.1346144053920612,0.8282790481769112,1.0,0.5030220735541259,0.24309620082935132,0.5356905520626117,20.78183757653643,0.5901019861031915,0.7252623691601298,0.5215823424679961,0.5494480657463784,0.5507868939441447,0.21755072982718493,0.7624815569809774,0.2433156887536444,0.4678365974411382,0.620281415192381,0.44186799518098646
Netherlands,2019,CME,Europe,high,0.7631672808245616,0.472667569916174,0.6615009028546784,0.7472466037156751,0.7748885952954676,0.6997165315151966,0.43708719528845386,0.6504459206375961,21.25714444051356,0.5809764658175298,0.12518134441822362,1.0822249242645414,0.7594686109578724,0.5254683486639083,0.1458040423541965,0.5011390339079109,0.13580015955442862,0.8266807620488398,1.0,0.5110242341088851,0.2828230712193955,0.5327411273941148,20.786538345397524,0.5993547715095375,0.7557120502299679,0.5204645277102199,0.5454102541622079,0.548558390538201,0.19434969579461914,0.7618987042987372,0.26299929653997595,0.4999015710933325,0.6286537796769516,0.4404371194024308
Netherlands,2020,CME,Europe,high,0.7620445602486646,0.4705664322375523,0.6607340784169698,0.7473179694154066,0.773606632714932,0.6998723374227925,0.33165218153788784,0.6477262884383586,29.66461097046063,0.6024612071456924,0.12428436149541547,1.0722427795660234,0.7739040246011029,0.5518920977692655,0.14969427801783863,0.5011456370832978,0.13707016991373638,0.8256418764967031,1.0,0.5191071614775417,0.2896537581100164,0.5300980545155047,20.738959757199314,0.6022806271083184,0.7147387591526746,0.518656666152304,0.5410729401135916,0.5461596259087911,0.23509423735178908,0.7611158899122206,0.270031949834797,0.47505532824550195,0.6198593978630461,0.4472502988791798
